JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]
Loaded config from: /home/kraghavan/projects/ContLearn/runs__/configs/synthetic_graph_10task_condition4_awb_full.json
Problem type: classification
Dataset: synthetic_taskshift
Tasks: 10
AWB enabled: True
Output directory: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run2
Model path: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run2/synthetic_graph_10task_condition4_awb_full_run2
############################################################
# Run ID: 2
############################################################
Task-Shift Synthetic Graph Dataset:
====================================
Total graphs: 1000
Train/Test split: 80%/20%
Number of features: 10
Number of classes: 5
Task-shift enabled: True
  Feature noise base: 0.1
  Edge dropout base: 0.05
  Feature shift base: 0.05
============================================================
Task 0
============================================================
Task 0 (training): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=800, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Standard CL training (lr=0.001000, adaptive_lr_min=1.00e-06, loss_ratio=1.00)
  0%|          | 0/400 [00:00<?, ?it/s]
  0%|          | 1/400 [01:53<12:32:18, 113.13s/it]
  0%|          | 1/400 [01:56<12:32:18, 113.13s/it, CE=1.999799e+00 H=1.999568e+00 dV_dx=0.000000e+00 dV_dθ=-2.308827e-04 ||∇||=3.207113e+01 | Tr=0.2163]
 69%|██████▊   | 103/150 [03:29<01:32,  1.98s/it, CE=1.063211e+00 H=1.063060e+00 dV_dx=-9.723777e-06 dV_dθ=-1.408540e-04 ||∇||=6.644983e+01 | Tr=0.5735]
 69%|██████▉   | 104/150 [03:29<01:31,  1.99s/it, CE=1.063211e+00 H=1.063060e+00 dV_dx=-9.723777e-06 dV_dθ=-1.408540e-04 ||∇||=6.644983e+01 | Tr=0.5735]
 69%|██████▉   | 104/150 [03:31<01:31,  1.99s/it, CE=1.175905e+00 H=1.175736e+00 dV_dx=-6.227388e-06 dV_dθ=-1.622014e-04 ||∇||=6.965683e+01 | Tr=0.5417]
 70%|███████   | 105/150 [03:31<01:30,  2.00s/it, CE=1.175905e+00 H=1.175736e+00 dV_dx=-6.227388e-06 dV_dθ=-1.622014e-04 ||∇||=6.965683e+01 | Tr=0.5417]
 70%|███████   | 105/150 [03:33<01:30,  2.00s/it, CE=1.113419e+00 H=1.113323e+00 dV_dx=1.606401e-05 dV_dθ=-1.129407e-04 ||∇||=5.401194e+01 | Tr=0.5621] 
 71%|███████   | 106/150 [03:33<01:25,  1.95s/it, CE=1.113419e+00 H=1.113323e+00 dV_dx=1.606401e-05 dV_dθ=-1.129407e-04 ||∇||=5.401194e+01 | Tr=0.5621]
 71%|███████   | 106/150 [03:35<01:25,  1.95s/it, CE=1.039398e+00 H=1.039307e+00 dV_dx=2.505422e-06 dV_dθ=-9.352168e-05 ||∇||=4.994921e+01 | Tr=0.5845]
 71%|███████▏  | 107/150 [03:35<01:24,  1.96s/it, CE=1.039398e+00 H=1.039307e+00 dV_dx=2.505422e-06 dV_dθ=-9.352168e-05 ||∇||=4.994921e+01 | Tr=0.5845]
 71%|███████▏  | 107/150 [03:36<01:24,  1.96s/it, CE=9.572115e-01 H=9.571599e-01 dV_dx=1.029947e-05 dV_dθ=-6.191573e-05 ||∇||=4.073924e+01 | Tr=0.6166]
 72%|███████▏  | 108/150 [03:36<01:20,  1.92s/it, CE=9.572115e-01 H=9.571599e-01 dV_dx=1.029947e-05 dV_dθ=-6.191573e-05 ||∇||=4.073924e+01 | Tr=0.6166]
 72%|███████▏  | 108/150 [03:38<01:20,  1.92s/it, CE=9.211461e-01 H=9.210827e-01 dV_dx=-2.824056e-06 dV_dθ=-6.064602e-05 ||∇||=4.471016e+01 | Tr=0.6246]
 73%|███████▎  | 109/150 [03:38<01:17,  1.89s/it, CE=9.211461e-01 H=9.210827e-01 dV_dx=-2.824056e-06 dV_dθ=-6.064602e-05 ||∇||=4.471016e+01 | Tr=0.6246]
 73%|███████▎  | 109/150 [03:41<01:17,  1.89s/it, CE=9.410312e-01 H=9.409677e-01 dV_dx=8.744463e-06 dV_dθ=-7.216201e-05 ||∇||=4.433711e+01 | Tr=0.6340] 
 73%|███████▎  | 110/150 [03:41<01:21,  2.03s/it, CE=9.410312e-01 H=9.409677e-01 dV_dx=8.744463e-06 dV_dθ=-7.216201e-05 ||∇||=4.433711e+01 | Tr=0.6340]
 73%|███████▎  | 110/150 [03:42<01:21,  2.03s/it, CE=9.398832e-01 H=9.398297e-01 dV_dx=1.014978e-05 dV_dθ=-6.369724e-05 ||∇||=4.183624e+01 | Tr=0.6230]
 74%|███████▍  | 111/150 [03:42<01:15,  1.94s/it, CE=9.398832e-01 H=9.398297e-01 dV_dx=1.014978e-05 dV_dθ=-6.369724e-05 ||∇||=4.183624e+01 | Tr=0.6230]
 74%|███████▍  | 111/150 [03:44<01:15,  1.94s/it, CE=9.532845e-01 H=9.532126e-01 dV_dx=4.403303e-06 dV_dθ=-7.634828e-05 ||∇||=4.844052e+01 | Tr=0.6190]
 75%|███████▍  | 112/150 [03:44<01:11,  1.88s/it, CE=9.532845e-01 H=9.532126e-01 dV_dx=4.403303e-06 dV_dθ=-7.634828e-05 ||∇||=4.844052e+01 | Tr=0.6190]
 75%|███████▍  | 112/150 [03:46<01:11,  1.88s/it, CE=1.004018e+00 H=1.003915e+00 dV_dx=-1.058964e-05 dV_dθ=-9.271140e-05 ||∇||=5.155489e+01 | Tr=0.6060]
 75%|███████▌  | 113/150 [03:46<01:10,  1.90s/it, CE=1.004018e+00 H=1.003915e+00 dV_dx=-1.058964e-05 dV_dθ=-9.271140e-05 ||∇||=5.155489e+01 | Tr=0.6060]
 75%|███████▌  | 113/150 [03:48<01:10,  1.90s/it, CE=1.096658e+00 H=1.096554e+00 dV_dx=1.371443e-05 dV_dθ=-1.174138e-04 ||∇||=6.366484e+01 | Tr=0.5633] 
 76%|███████▌  | 114/150 [03:48<01:05,  1.82s/it, CE=1.096658e+00 H=1.096554e+00 dV_dx=1.371443e-05 dV_dθ=-1.174138e-04 ||∇||=6.366484e+01 | Tr=0.5633]
 76%|███████▌  | 114/150 [03:50<01:05,  1.82s/it, CE=1.215521e+00 H=1.215406e+00 dV_dx=-5.516200e-06 dV_dθ=-1.088477e-04 ||∇||=6.171949e+01 | Tr=0.5168]
 77%|███████▋  | 115/150 [03:50<01:06,  1.90s/it, CE=1.215521e+00 H=1.215406e+00 dV_dx=-5.516200e-06 dV_dθ=-1.088477e-04 ||∇||=6.171949e+01 | Tr=0.5168]
 77%|███████▋  | 115/150 [03:52<01:06,  1.90s/it, CE=1.149154e+00 H=1.149080e+00 dV_dx=8.867252e-06 dV_dθ=-8.375239e-05 ||∇||=6.229500e+01 | Tr=0.5216] 
 77%|███████▋  | 116/150 [03:52<01:04,  1.91s/it, CE=1.149154e+00 H=1.149080e+00 dV_dx=8.867252e-06 dV_dθ=-8.375239e-05 ||∇||=6.229500e+01 | Tr=0.5216]
 77%|███████▋  | 116/150 [03:54<01:04,  1.91s/it, CE=1.052154e+00 H=1.052074e+00 dV_dx=2.653957e-06 dV_dθ=-8.238476e-05 ||∇||=4.808056e+01 | Tr=0.5631]
 78%|███████▊  | 117/150 [03:54<01:07,  2.04s/it, CE=1.052154e+00 H=1.052074e+00 dV_dx=2.653957e-06 dV_dθ=-8.238476e-05 ||∇||=4.808056e+01 | Tr=0.5631]
 78%|███████▊  | 117/150 [03:56<01:07,  2.04s/it, CE=1.074180e+00 H=1.074058e+00 dV_dx=-8.919779e-06 dV_dθ=-1.137967e-04 ||∇||=6.119077e+01 | Tr=0.5637]
 79%|███████▊  | 118/150 [03:56<01:03,  1.98s/it, CE=1.074180e+00 H=1.074058e+00 dV_dx=-8.919779e-06 dV_dθ=-1.137967e-04 ||∇||=6.119077e+01 | Tr=0.5637]
 79%|███████▊  | 118/150 [03:58<01:03,  1.98s/it, CE=1.135484e+00 H=1.135375e+00 dV_dx=1.899018e-05 dV_dθ=-1.278841e-04 ||∇||=5.857135e+01 | Tr=0.5859] 
 79%|███████▉  | 119/150 [03:58<01:03,  2.06s/it, CE=1.135484e+00 H=1.135375e+00 dV_dx=1.899018e-05 dV_dθ=-1.278841e-04 ||∇||=5.857135e+01 | Tr=0.5859]
 79%|███████▉  | 119/150 [04:00<01:03,  2.06s/it, CE=1.043352e+00 H=1.043287e+00 dV_dx=5.535281e-06 dV_dθ=-7.065557e-05 ||∇||=4.852115e+01 | Tr=0.5739]
 80%|████████  | 120/150 [04:00<01:03,  2.11s/it, CE=1.043352e+00 H=1.043287e+00 dV_dx=5.535281e-06 dV_dθ=-7.065557e-05 ||∇||=4.852115e+01 | Tr=0.5739]
 80%|████████  | 120/150 [04:02<01:03,  2.11s/it, CE=9.669119e-01 H=9.668492e-01 dV_dx=4.965912e-06 dV_dθ=-6.757851e-05 ||∇||=4.013859e+01 | Tr=0.6148]
 81%|████████  | 121/150 [04:02<01:00,  2.10s/it, CE=9.669119e-01 H=9.668492e-01 dV_dx=4.965912e-06 dV_dθ=-6.757851e-05 ||∇||=4.013859e+01 | Tr=0.6148]
 81%|████████  | 121/150 [04:05<01:00,  2.10s/it, CE=9.708352e-01 H=9.707596e-01 dV_dx=2.028738e-05 dV_dθ=-9.613693e-05 ||∇||=4.973687e+01 | Tr=0.6156]
 81%|████████▏ | 122/150 [04:05<00:59,  2.11s/it, CE=9.708352e-01 H=9.707596e-01 dV_dx=2.028738e-05 dV_dθ=-9.613693e-05 ||∇||=4.973687e+01 | Tr=0.6156]
 81%|████████▏ | 122/150 [04:06<00:59,  2.11s/it, CE=9.786439e-01 H=9.785459e-01 dV_dx=6.489443e-07 dV_dθ=-9.872052e-05 ||∇||=5.137081e+01 | Tr=0.5964]
 82%|████████▏ | 123/150 [04:06<00:54,  2.03s/it, CE=9.786439e-01 H=9.785459e-01 dV_dx=6.489443e-07 dV_dθ=-9.872052e-05 ||∇||=5.137081e+01 | Tr=0.5964]
 82%|████████▏ | 123/150 [04:09<00:54,  2.03s/it, CE=9.760608e-01 H=9.759483e-01 dV_dx=-4.934969e-06 dV_dθ=-1.072982e-04 ||∇||=5.070749e+01 | Tr=0.6242]
 83%|████████▎ | 124/150 [04:09<00:55,  2.12s/it, CE=9.760608e-01 H=9.759483e-01 dV_dx=-4.934969e-06 dV_dθ=-1.072982e-04 ||∇||=5.070749e+01 | Tr=0.6242]
 83%|████████▎ | 124/150 [04:11<00:55,  2.12s/it, CE=9.133974e-01 H=9.133293e-01 dV_dx=7.014044e-06 dV_dθ=-7.523437e-05 ||∇||=4.151813e+01 | Tr=0.6498] 
 83%|████████▎ | 125/150 [04:11<00:51,  2.06s/it, CE=9.133974e-01 H=9.133293e-01 dV_dx=7.014044e-06 dV_dθ=-7.523437e-05 ||∇||=4.151813e+01 | Tr=0.6498]
 83%|████████▎ | 125/150 [04:13<00:51,  2.06s/it, CE=9.023149e-01 H=9.022708e-01 dV_dx=1.932277e-05 dV_dθ=-6.342180e-05 ||∇||=4.522220e+01 | Tr=0.6374]
 84%|████████▍ | 126/150 [04:13<00:52,  2.17s/it, CE=9.023149e-01 H=9.022708e-01 dV_dx=1.932277e-05 dV_dθ=-6.342180e-05 ||∇||=4.522220e+01 | Tr=0.6374]
 84%|████████▍ | 126/150 [04:15<00:52,  2.17s/it, CE=8.893690e-01 H=8.893077e-01 dV_dx=5.982584e-06 dV_dθ=-6.721853e-05 ||∇||=4.865456e+01 | Tr=0.6593]
 85%|████████▍ | 127/150 [04:15<00:46,  2.04s/it, CE=8.893690e-01 H=8.893077e-01 dV_dx=5.982584e-06 dV_dθ=-6.721853e-05 ||∇||=4.865456e+01 | Tr=0.6593]
 85%|████████▍ | 127/150 [04:17<00:46,  2.04s/it, CE=9.620641e-01 H=9.619600e-01 dV_dx=9.494411e-06 dV_dθ=-1.134790e-04 ||∇||=6.261637e+01 | Tr=0.6220]
 85%|████████▌ | 128/150 [04:17<00:44,  2.00s/it, CE=9.620641e-01 H=9.619600e-01 dV_dx=9.494411e-06 dV_dθ=-1.134790e-04 ||∇||=6.261637e+01 | Tr=0.6220]
 85%|████████▌ | 128/150 [04:19<00:44,  2.00s/it, CE=9.403882e-01 H=9.403054e-01 dV_dx=1.211344e-05 dV_dθ=-9.480453e-05 ||∇||=5.236533e+01 | Tr=0.6184]
 86%|████████▌ | 129/150 [04:19<00:42,  2.01s/it, CE=9.403882e-01 H=9.403054e-01 dV_dx=1.211344e-05 dV_dθ=-9.480453e-05 ||∇||=5.236533e+01 | Tr=0.6184]
 86%|████████▌ | 129/150 [04:21<00:42,  2.01s/it, CE=8.314795e-01 H=8.314589e-01 dV_dx=2.266890e-05 dV_dθ=-4.339482e-05 ||∇||=3.864887e+01 | Tr=0.6769]
 87%|████████▋ | 130/150 [04:21<00:38,  1.92s/it, CE=8.314795e-01 H=8.314589e-01 dV_dx=2.266890e-05 dV_dθ=-4.339482e-05 ||∇||=3.864887e+01 | Tr=0.6769]
 87%|████████▋ | 130/150 [04:23<00:38,  1.92s/it, CE=8.502435e-01 H=8.501758e-01 dV_dx=3.795665e-06 dV_dθ=-7.143128e-05 ||∇||=4.704998e+01 | Tr=0.6583]
 87%|████████▋ | 131/150 [04:23<00:37,  1.96s/it, CE=8.502435e-01 H=8.501758e-01 dV_dx=3.795665e-06 dV_dθ=-7.143128e-05 ||∇||=4.704998e+01 | Tr=0.6583]
 87%|████████▋ | 131/150 [04:24<00:37,  1.96s/it, CE=8.662791e-01 H=8.662157e-01 dV_dx=2.050311e-05 dV_dθ=-8.393822e-05 ||∇||=5.223378e+01 | Tr=0.6340]
 88%|████████▊ | 132/150 [04:24<00:33,  1.89s/it, CE=8.662791e-01 H=8.662157e-01 dV_dx=2.050311e-05 dV_dθ=-8.393822e-05 ||∇||=5.223378e+01 | Tr=0.6340]
 88%|████████▊ | 132/150 [04:27<00:33,  1.89s/it, CE=9.096425e-01 H=9.095436e-01 dV_dx=4.791508e-06 dV_dθ=-1.037169e-04 ||∇||=5.764896e+01 | Tr=0.6142]
 89%|████████▊ | 133/150 [04:27<00:34,  2.03s/it, CE=9.096425e-01 H=9.095436e-01 dV_dx=4.791508e-06 dV_dθ=-1.037169e-04 ||∇||=5.764896e+01 | Tr=0.6142]
 89%|████████▊ | 133/150 [04:29<00:34,  2.03s/it, CE=1.051153e+00 H=1.051017e+00 dV_dx=-9.598315e-06 dV_dθ=-1.259226e-04 ||∇||=6.524599e+01 | Tr=0.5877]
 89%|████████▉ | 134/150 [04:29<00:32,  2.00s/it, CE=1.051153e+00 H=1.051017e+00 dV_dx=-9.598315e-06 dV_dθ=-1.259226e-04 ||∇||=6.524599e+01 | Tr=0.5877]
 89%|████████▉ | 134/150 [04:31<00:32,  2.00s/it, CE=9.800233e-01 H=9.799473e-01 dV_dx=1.468201e-05 dV_dθ=-9.071584e-05 ||∇||=5.875870e+01 | Tr=0.6034] 
 90%|█████████ | 135/150 [04:31<00:29,  2.00s/it, CE=9.800233e-01 H=9.799473e-01 dV_dx=1.468201e-05 dV_dθ=-9.071584e-05 ||∇||=5.875870e+01 | Tr=0.6034]
 90%|█████████ | 135/150 [04:32<00:29,  2.00s/it, CE=8.930626e-01 H=8.929953e-01 dV_dx=-6.764635e-06 dV_dθ=-6.041179e-05 ||∇||=4.705304e+01 | Tr=0.6448]
 91%|█████████ | 136/150 [04:32<00:26,  1.90s/it, CE=8.930626e-01 H=8.929953e-01 dV_dx=-6.764635e-06 dV_dθ=-6.041179e-05 ||∇||=4.705304e+01 | Tr=0.6448]
 91%|█████████ | 136/150 [04:35<00:26,  1.90s/it, CE=9.486466e-01 H=9.485468e-01 dV_dx=1.429098e-06 dV_dθ=-1.011666e-04 ||∇||=5.512076e+01 | Tr=0.6240] 
 91%|█████████▏| 137/150 [04:35<00:26,  2.06s/it, CE=9.486466e-01 H=9.485468e-01 dV_dx=1.429098e-06 dV_dθ=-1.011666e-04 ||∇||=5.512076e+01 | Tr=0.6240]
 91%|█████████▏| 137/150 [04:37<00:26,  2.06s/it, CE=9.932766e-01 H=9.931479e-01 dV_dx=-2.014456e-06 dV_dθ=-1.269092e-04 ||∇||=6.512942e+01 | Tr=0.6020]
 92%|█████████▏| 138/150 [04:37<00:24,  2.02s/it, CE=9.932766e-01 H=9.931479e-01 dV_dx=-2.014456e-06 dV_dθ=-1.269092e-04 ||∇||=6.512942e+01 | Tr=0.6020]
 92%|█████████▏| 138/150 [04:39<00:24,  2.02s/it, CE=1.017800e+00 H=1.017687e+00 dV_dx=-7.764233e-06 dV_dθ=-1.057340e-04 ||∇||=6.273468e+01 | Tr=0.5849]
 93%|█████████▎| 139/150 [04:39<00:22,  2.07s/it, CE=1.017800e+00 H=1.017687e+00 dV_dx=-7.764233e-06 dV_dθ=-1.057340e-04 ||∇||=6.273468e+01 | Tr=0.5849]
 93%|█████████▎| 139/150 [04:41<00:22,  2.07s/it, CE=1.198120e+00 H=1.197959e+00 dV_dx=2.254825e-06 dV_dθ=-1.628978e-04 ||∇||=7.302141e+01 | Tr=0.5571] 
 93%|█████████▎| 140/150 [04:41<00:20,  2.08s/it, CE=1.198120e+00 H=1.197959e+00 dV_dx=2.254825e-06 dV_dθ=-1.628978e-04 ||∇||=7.302141e+01 | Tr=0.5571]
 93%|█████████▎| 140/150 [04:42<00:20,  2.08s/it, CE=1.075356e+00 H=1.075242e+00 dV_dx=-1.398293e-05 dV_dθ=-1.008357e-04 ||∇||=5.937843e+01 | Tr=0.5889]
 94%|█████████▍| 141/150 [04:42<00:16,  1.88s/it, CE=1.075356e+00 H=1.075242e+00 dV_dx=-1.398293e-05 dV_dθ=-1.008357e-04 ||∇||=5.937843e+01 | Tr=0.5889]
 94%|█████████▍| 141/150 [04:44<00:16,  1.88s/it, CE=1.245463e+00 H=1.245314e+00 dV_dx=-1.762143e-05 dV_dθ=-1.315171e-04 ||∇||=6.829816e+01 | Tr=0.5339]
 95%|█████████▍| 142/150 [04:44<00:14,  1.83s/it, CE=1.245463e+00 H=1.245314e+00 dV_dx=-1.762143e-05 dV_dθ=-1.315171e-04 ||∇||=6.829816e+01 | Tr=0.5339]
 95%|█████████▍| 142/150 [04:47<00:14,  1.83s/it, CE=1.253884e+00 H=1.253731e+00 dV_dx=-2.786516e-05 dV_dθ=-1.250619e-04 ||∇||=6.136426e+01 | Tr=0.5248]
 95%|█████████▌| 143/150 [04:47<00:14,  2.05s/it, CE=1.253884e+00 H=1.253731e+00 dV_dx=-2.786516e-05 dV_dθ=-1.250619e-04 ||∇||=6.136426e+01 | Tr=0.5248]
 95%|█████████▌| 143/150 [04:49<00:14,  2.05s/it, CE=1.087020e+00 H=1.086927e+00 dV_dx=-4.701177e-06 dV_dθ=-8.785373e-05 ||∇||=5.308789e+01 | Tr=0.5707]
 96%|█████████▌| 144/150 [04:49<00:12,  2.09s/it, CE=1.087020e+00 H=1.086927e+00 dV_dx=-4.701177e-06 dV_dθ=-8.785373e-05 ||∇||=5.308789e+01 | Tr=0.5707]
 96%|█████████▌| 144/150 [04:50<00:12,  2.09s/it, CE=1.098452e+00 H=1.098358e+00 dV_dx=9.487011e-06 dV_dθ=-1.040678e-04 ||∇||=5.722381e+01 | Tr=0.5725] 
 97%|█████████▋| 145/150 [04:50<00:09,  1.90s/it, CE=1.098452e+00 H=1.098358e+00 dV_dx=9.487011e-06 dV_dθ=-1.040678e-04 ||∇||=5.722381e+01 | Tr=0.5725]
 97%|█████████▋| 145/150 [04:52<00:09,  1.90s/it, CE=1.089257e+00 H=1.089173e+00 dV_dx=1.014026e-05 dV_dθ=-9.435130e-05 ||∇||=5.670943e+01 | Tr=0.5689]
 97%|█████████▋| 146/150 [04:52<00:07,  1.89s/it, CE=1.089257e+00 H=1.089173e+00 dV_dx=1.014026e-05 dV_dθ=-9.435130e-05 ||∇||=5.670943e+01 | Tr=0.5689]
 97%|█████████▋| 146/150 [04:54<00:07,  1.89s/it, CE=1.085106e+00 H=1.085002e+00 dV_dx=-4.879158e-06 dV_dθ=-9.869918e-05 ||∇||=5.647541e+01 | Tr=0.5731]
 98%|█████████▊| 147/150 [04:54<00:05,  1.85s/it, CE=1.085106e+00 H=1.085002e+00 dV_dx=-4.879158e-06 dV_dθ=-9.869918e-05 ||∇||=5.647541e+01 | Tr=0.5731]
 98%|█████████▊| 147/150 [04:55<00:05,  1.85s/it, CE=1.014438e+00 H=1.014343e+00 dV_dx=-1.071061e-05 dV_dθ=-8.391717e-05 ||∇||=5.526451e+01 | Tr=0.5917]
 99%|█████████▊| 148/150 [04:55<00:03,  1.75s/it, CE=1.014438e+00 H=1.014343e+00 dV_dx=-1.071061e-05 dV_dθ=-8.391717e-05 ||∇||=5.526451e+01 | Tr=0.5917]
 99%|█████████▊| 148/150 [04:58<00:03,  1.75s/it, CE=9.712331e-01 H=9.711582e-01 dV_dx=-6.648306e-06 dV_dθ=-6.819283e-05 ||∇||=4.605894e+01 | Tr=0.6160]
 99%|█████████▉| 149/150 [04:58<00:01,  1.90s/it, CE=9.712331e-01 H=9.711582e-01 dV_dx=-6.648306e-06 dV_dθ=-6.819283e-05 ||∇||=4.605894e+01 | Tr=0.6160]
 99%|█████████▉| 149/150 [05:00<00:01,  1.90s/it, CE=1.037911e+00 H=1.037840e+00 dV_dx=1.182856e-05 dV_dθ=-8.269275e-05 ||∇||=5.270684e+01 | Tr=0.5988 Te/Cur=0.3633 Te/Exp=0.5234]
100%|██████████| 150/150 [05:03<00:00,  3.00s/it, CE=1.037911e+00 H=1.037840e+00 dV_dx=1.182856e-05 dV_dθ=-8.269275e-05 ||∇||=5.270684e+01 | Tr=0.5988 Te/Cur=0.3633 Te/Exp=0.5234]
100%|██████████| 150/150 [05:03<00:00,  2.02s/it, CE=1.037911e+00 H=1.037840e+00 dV_dx=1.182856e-05 dV_dθ=-8.269275e-05 ||∇||=5.270684e+01 | Tr=0.5988 Te/Cur=0.3633 Te/Exp=0.5234]
  Step 3b time: 684.42s

[STEP 4] Compute V = A @ W @ B^T
  Step 4 time: 1.3815s

[STEP 5] Train V: warmup 50 + main 400

  0%|          | 0/50 [00:00<?, ?it/s]
  2%|▏         | 1/50 [00:58<47:23, 58.04s/it]
  2%|▏         | 1/50 [00:59<47:23, 58.04s/it, CE=1.022059e+00 H=1.022048e+00 dV_dx=8.039117e-06 dV_dθ=-1.900994e-05 ||∇||=1.901348e+01 | Tr=0.5974]
  4%|▍         | 2/50 [00:59<19:57, 24.96s/it, CE=1.022059e+00 H=1.022048e+00 dV_dx=8.039117e-06 dV_dθ=-1.900994e-05 ||∇||=1.901348e+01 | Tr=0.5974]
  4%|▍         | 2/50 [01:01<19:57, 24.96s/it, CE=1.064308e+00 H=1.064272e+00 dV_dx=-7.607841e-06 dV_dθ=-2.844704e-05 ||∇||=2.111959e+01 | Tr=0.5980]
  6%|▌         | 3/50 [01:01<11:15, 14.36s/it, CE=1.064308e+00 H=1.064272e+00 dV_dx=-7.607841e-06 dV_dθ=-2.844704e-05 ||∇||=2.111959e+01 | Tr=0.5980]
  6%|▌         | 3/50 [01:03<11:15, 14.36s/it, CE=1.091466e+00 H=1.091460e+00 dV_dx=1.908573e-05 dV_dθ=-2.439993e-05 ||∇||=2.215206e+01 | Tr=0.5903] 
  8%|▊         | 4/50 [01:03<07:09,  9.33s/it, CE=1.091466e+00 H=1.091460e+00 dV_dx=1.908573e-05 dV_dθ=-2.439993e-05 ||∇||=2.215206e+01 | Tr=0.5903]
  8%|▊         | 4/50 [01:05<07:09,  9.33s/it, CE=1.015107e+00 H=1.015068e+00 dV_dx=-9.936442e-06 dV_dθ=-2.898436e-05 ||∇||=2.019874e+01 | Tr=0.6202]
 10%|█         | 5/50 [01:05<04:58,  6.63s/it, CE=1.015107e+00 H=1.015068e+00 dV_dx=-9.936442e-06 dV_dθ=-2.898436e-05 ||∇||=2.019874e+01 | Tr=0.6202]
 10%|█         | 5/50 [01:06<04:58,  6.63s/it, CE=9.784784e-01 H=9.784671e-01 dV_dx=8.235093e-06 dV_dθ=-1.955182e-05 ||∇||=1.808179e+01 | Tr=0.6326] 
 12%|█▏        | 6/50 [01:06<03:38,  4.97s/it, CE=9.784784e-01 H=9.784671e-01 dV_dx=8.235093e-06 dV_dθ=-1.955182e-05 ||∇||=1.808179e+01 | Tr=0.6326]
 12%|█▏        | 6/50 [01:09<03:38,  4.97s/it, CE=9.513026e-01 H=9.512741e-01 dV_dx=-7.540323e-06 dV_dθ=-2.067162e-05 ||∇||=1.903447e+01 | Tr=0.6328]
 14%|█▍        | 7/50 [01:09<02:57,  4.14s/it, CE=9.513026e-01 H=9.512741e-01 dV_dx=-7.540323e-06 dV_dθ=-2.067162e-05 ||∇||=1.903447e+01 | Tr=0.6328]
 14%|█▍        | 7/50 [01:10<02:57,  4.14s/it, CE=9.453984e-01 H=9.453587e-01 dV_dx=-2.044520e-05 dV_dθ=-1.914991e-05 ||∇||=1.839745e+01 | Tr=0.6372]
 16%|█▌        | 8/50 [01:10<02:15,  3.24s/it, CE=9.453984e-01 H=9.453587e-01 dV_dx=-2.044520e-05 dV_dθ=-1.914991e-05 ||∇||=1.839745e+01 | Tr=0.6372]
 16%|█▌        | 8/50 [01:12<02:15,  3.24s/it, CE=9.060068e-01 H=9.059779e-01 dV_dx=-1.102433e-05 dV_dθ=-1.786223e-05 ||∇||=1.896680e+01 | Tr=0.6400]
 18%|█▊        | 9/50 [01:12<01:55,  2.82s/it, CE=9.060068e-01 H=9.059779e-01 dV_dx=-1.102433e-05 dV_dθ=-1.786223e-05 ||∇||=1.896680e+01 | Tr=0.6400]
 18%|█▊        | 9/50 [01:14<01:55,  2.82s/it, CE=8.670584e-01 H=8.670536e-01 dV_dx=2.302484e-06 dV_dθ=-7.361855e-06 ||∇||=1.572851e+01 | Tr=0.6569] 
 20%|██        | 10/50 [01:14<01:40,  2.50s/it, CE=8.670584e-01 H=8.670536e-01 dV_dx=2.302484e-06 dV_dθ=-7.361855e-06 ||∇||=1.572851e+01 | Tr=0.6569]
 20%|██        | 10/50 [01:16<01:40,  2.50s/it, CE=8.554769e-01 H=8.554392e-01 dV_dx=-2.425888e-05 dV_dθ=-1.349421e-05 ||∇||=1.707285e+01 | Tr=0.6827]
 22%|██▏       | 11/50 [01:16<01:32,  2.37s/it, CE=8.554769e-01 H=8.554392e-01 dV_dx=-2.425888e-05 dV_dθ=-1.349421e-05 ||∇||=1.707285e+01 | Tr=0.6827]
 22%|██▏       | 11/50 [01:18<01:32,  2.37s/it, CE=8.640975e-01 H=8.640738e-01 dV_dx=-1.012899e-06 dV_dθ=-2.272963e-05 ||∇||=2.058419e+01 | Tr=0.6731]
 24%|██▍       | 12/50 [01:18<01:22,  2.18s/it, CE=8.640975e-01 H=8.640738e-01 dV_dx=-1.012899e-06 dV_dθ=-2.272963e-05 ||∇||=2.058419e+01 | Tr=0.6731]
 24%|██▍       | 12/50 [01:19<01:22,  2.18s/it, CE=8.972124e-01 H=8.971858e-01 dV_dx=4.136099e-06 dV_dθ=-3.058409e-05 ||∇||=2.292118e+01 | Tr=0.6486] 
 26%|██▌       | 13/50 [01:19<01:17,  2.09s/it, CE=8.972124e-01 H=8.971858e-01 dV_dx=4.136099e-06 dV_dθ=-3.058409e-05 ||∇||=2.292118e+01 | Tr=0.6486]
 26%|██▌       | 13/50 [01:21<01:17,  2.09s/it, CE=8.955730e-01 H=8.955541e-01 dV_dx=5.828188e-06 dV_dθ=-2.460435e-05 ||∇||=2.105501e+01 | Tr=0.6641]
