JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]
Loaded config from: /home/kraghavan/projects/ContLearn/runs__/configs/synthetic_graph_10task_condition4_awb_full.json
Problem type: classification
Dataset: synthetic_taskshift
Tasks: 10
AWB enabled: True
Output directory: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run0
Model path: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run0/synthetic_graph_10task_condition4_awb_full_run0
############################################################
# Run ID: 0
############################################################
Task-Shift Synthetic Graph Dataset:
====================================
Number of training graphs: 800
Number of test graphs: 200
Number of features: 10
Number of classes: 5
Task-shift enabled: True
  Feature noise base: 0.1
  Edge dropout base: 0.05
  Feature shift base: 0.05
============================================================
Task 0
============================================================
Task 0 (training): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=800, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Standard CL training (lr=0.001000, adaptive_lr_min=1.00e-06, loss_ratio=1.00)
  0%|          | 0/400 [00:00<?, ?it/s]
  0%|          | 1/400 [01:53<12:35:02, 113.54s/it]
  0%|          | 1/400 [01:56<12:35:02, 113.54s/it, CE=1.986383e+00 H=1.986229e+00 dV_dx=0.000000e+00 dV_dθ=-1.544919e-04 ||∇||=2.157192e+01 | Tr=0.2248]
 79%|███████▉  | 315/400 [16:39<04:29,  3.17s/it, CE=6.712172e-01 H=6.711479e-01 dV_dx=-1.456857e-06 dV_dθ=-6.779651e-05 ||∇||=3.610203e+01 | Tr=0.7466]
 79%|███████▉  | 315/400 [16:42<04:29,  3.17s/it, CE=6.340346e-01 H=6.339626e-01 dV_dx=-8.890879e-07 dV_dθ=-7.101534e-05 ||∇||=3.629208e+01 | Tr=0.7712]
 79%|███████▉  | 316/400 [16:42<04:36,  3.29s/it, CE=6.340346e-01 H=6.339626e-01 dV_dx=-8.890879e-07 dV_dθ=-7.101534e-05 ||∇||=3.629208e+01 | Tr=0.7712]
 79%|███████▉  | 316/400 [16:45<04:36,  3.29s/it, CE=6.433069e-01 H=6.432270e-01 dV_dx=2.535616e-06 dV_dθ=-8.234610e-05 ||∇||=4.124649e+01 | Tr=0.7664] 
 79%|███████▉  | 317/400 [16:45<04:23,  3.18s/it, CE=6.433069e-01 H=6.432270e-01 dV_dx=2.535616e-06 dV_dθ=-8.234610e-05 ||∇||=4.124649e+01 | Tr=0.7664]
 79%|███████▉  | 317/400 [16:48<04:23,  3.18s/it, CE=6.962998e-01 H=6.961986e-01 dV_dx=1.146893e-06 dV_dθ=-1.023817e-04 ||∇||=4.968938e+01 | Tr=0.7410]
 80%|███████▉  | 318/400 [16:48<04:16,  3.13s/it, CE=6.962998e-01 H=6.961986e-01 dV_dx=1.146893e-06 dV_dθ=-1.023817e-04 ||∇||=4.968938e+01 | Tr=0.7410]
 80%|███████▉  | 318/400 [16:51<04:16,  3.13s/it, CE=7.199963e-01 H=7.199149e-01 dV_dx=-1.622175e-06 dV_dθ=-7.976274e-05 ||∇||=4.267536e+01 | Tr=0.7374]
 80%|███████▉  | 319/400 [16:51<04:06,  3.04s/it, CE=7.199963e-01 H=7.199149e-01 dV_dx=-1.622175e-06 dV_dθ=-7.976274e-05 ||∇||=4.267536e+01 | Tr=0.7374]
 80%|███████▉  | 319/400 [16:54<04:06,  3.04s/it, CE=7.897705e-01 H=7.896723e-01 dV_dx=6.233258e-07 dV_dθ=-9.881111e-05 ||∇||=5.280808e+01 | Tr=0.6889] 
 80%|████████  | 320/400 [16:54<04:02,  3.03s/it, CE=7.897705e-01 H=7.896723e-01 dV_dx=6.233258e-07 dV_dθ=-9.881111e-05 ||∇||=5.280808e+01 | Tr=0.6889]
 80%|████████  | 320/400 [16:57<04:02,  3.03s/it, CE=9.732760e-01 H=9.731386e-01 dV_dx=1.751714e-06 dV_dθ=-1.391509e-04 ||∇||=6.756790e+01 | Tr=0.6322]
 80%|████████  | 321/400 [16:57<03:58,  3.02s/it, CE=9.732760e-01 H=9.731386e-01 dV_dx=1.751714e-06 dV_dθ=-1.391509e-04 ||∇||=6.756790e+01 | Tr=0.6322]
 80%|████████  | 321/400 [17:00<03:58,  3.02s/it, CE=1.016839e+00 H=1.016693e+00 dV_dx=-1.242207e-06 dV_dθ=-1.450114e-04 ||∇||=6.879425e+01 | Tr=0.6166]
 80%|████████  | 322/400 [17:00<03:47,  2.92s/it, CE=1.016839e+00 H=1.016693e+00 dV_dx=-1.242207e-06 dV_dθ=-1.450114e-04 ||∇||=6.879425e+01 | Tr=0.6166]
 80%|████████  | 322/400 [17:03<03:47,  2.92s/it, CE=8.688097e-01 H=8.687146e-01 dV_dx=1.534613e-06 dV_dθ=-9.660724e-05 ||∇||=4.485877e+01 | Tr=0.6765] 
 81%|████████  | 323/400 [17:03<03:51,  3.01s/it, CE=8.688097e-01 H=8.687146e-01 dV_dx=1.534613e-06 dV_dθ=-9.660724e-05 ||∇||=4.485877e+01 | Tr=0.6765]
 81%|████████  | 323/400 [17:06<03:51,  3.01s/it, CE=7.838014e-01 H=7.837086e-01 dV_dx=-1.121233e-06 dV_dθ=-9.161630e-05 ||∇||=4.549507e+01 | Tr=0.6877]
 81%|████████  | 324/400 [17:06<03:51,  3.04s/it, CE=7.838014e-01 H=7.837086e-01 dV_dx=-1.121233e-06 dV_dθ=-9.161630e-05 ||∇||=4.549507e+01 | Tr=0.6877]
 81%|████████  | 324/400 [17:09<03:51,  3.04s/it, CE=7.240108e-01 H=7.239398e-01 dV_dx=1.488882e-06 dV_dθ=-7.250786e-05 ||∇||=3.958124e+01 | Tr=0.7206] 
 81%|████████▏ | 325/400 [17:09<03:45,  3.00s/it, CE=7.240108e-01 H=7.239398e-01 dV_dx=1.488882e-06 dV_dθ=-7.250786e-05 ||∇||=3.958124e+01 | Tr=0.7206]
 81%|████████▏ | 325/400 [17:13<03:45,  3.00s/it, CE=7.775181e-01 H=7.774241e-01 dV_dx=-1.014094e-06 dV_dθ=-9.296503e-05 ||∇||=4.897815e+01 | Tr=0.6963 Te/Cur=0.3750 Te/Exp=0.5430]
 82%|████████▏ | 326/400 [17:13<03:54,  3.17s/it, CE=7.775181e-01 H=7.774241e-01 dV_dx=-1.014094e-06 dV_dθ=-9.296503e-05 ||∇||=4.897815e+01 | Tr=0.6963 Te/Cur=0.3750 Te/Exp=0.5430]
 82%|████████▏ | 326/400 [17:15<03:54,  3.17s/it, CE=8.153479e-01 H=8.152463e-01 dV_dx=3.227018e-06 dV_dθ=-1.047460e-04 ||∇||=5.216963e+01 | Tr=0.7039]                             
 82%|████████▏ | 327/400 [17:15<03:37,  2.98s/it, CE=8.153479e-01 H=8.152463e-01 dV_dx=3.227018e-06 dV_dθ=-1.047460e-04 ||∇||=5.216963e+01 | Tr=0.7039]
 82%|████████▏ | 327/400 [17:18<03:37,  2.98s/it, CE=7.762578e-01 H=7.761603e-01 dV_dx=-1.042101e-06 dV_dθ=-9.644142e-05 ||∇||=4.609861e+01 | Tr=0.7037]
 82%|████████▏ | 328/400 [17:18<03:37,  3.02s/it, CE=7.762578e-01 H=7.761603e-01 dV_dx=-1.042101e-06 dV_dθ=-9.644142e-05 ||∇||=4.609861e+01 | Tr=0.7037]
 82%|████████▏ | 328/400 [17:22<03:37,  3.02s/it, CE=7.646149e-01 H=7.645114e-01 dV_dx=2.133723e-07 dV_dθ=-1.037102e-04 ||∇||=5.205317e+01 | Tr=0.6949] 
 82%|████████▏ | 329/400 [17:22<03:44,  3.16s/it, CE=7.646149e-01 H=7.645114e-01 dV_dx=2.133723e-07 dV_dθ=-1.037102e-04 ||∇||=5.205317e+01 | Tr=0.6949]
 82%|████████▏ | 329/400 [17:25<03:44,  3.16s/it, CE=9.342871e-01 H=9.341612e-01 dV_dx=4.805472e-06 dV_dθ=-1.307635e-04 ||∇||=6.357844e+01 | Tr=0.6350]
 82%|████████▎ | 330/400 [17:25<03:36,  3.10s/it, CE=9.342871e-01 H=9.341612e-01 dV_dx=4.805472e-06 dV_dθ=-1.307635e-04 ||∇||=6.357844e+01 | Tr=0.6350]
 82%|████████▎ | 330/400 [17:28<03:36,  3.10s/it, CE=1.051559e+00 H=1.051430e+00 dV_dx=8.807555e-07 dV_dθ=-1.291765e-04 ||∇||=6.215796e+01 | Tr=0.6132]
 83%|████████▎ | 331/400 [17:28<03:34,  3.11s/it, CE=1.051559e+00 H=1.051430e+00 dV_dx=8.807555e-07 dV_dθ=-1.291765e-04 ||∇||=6.215796e+01 | Tr=0.6132]
 83%|████████▎ | 331/400 [17:31<03:34,  3.11s/it, CE=8.783793e-01 H=8.782876e-01 dV_dx=-2.265540e-06 dV_dθ=-8.933963e-05 ||∇||=4.353831e+01 | Tr=0.6562]
 83%|████████▎ | 332/400 [17:31<03:32,  3.12s/it, CE=8.783793e-01 H=8.782876e-01 dV_dx=-2.265540e-06 dV_dθ=-8.933963e-05 ||∇||=4.353831e+01 | Tr=0.6562]
 83%|████████▎ | 332/400 [17:34<03:32,  3.12s/it, CE=7.339134e-01 H=7.338271e-01 dV_dx=-3.674483e-07 dV_dθ=-8.599615e-05 ||∇||=4.308562e+01 | Tr=0.7159]
 83%|████████▎ | 333/400 [17:34<03:38,  3.26s/it, CE=7.339134e-01 H=7.338271e-01 dV_dx=-3.674483e-07 dV_dθ=-8.599615e-05 ||∇||=4.308562e+01 | Tr=0.7159]
 83%|████████▎ | 333/400 [17:38<03:38,  3.26s/it, CE=6.784668e-01 H=6.784064e-01 dV_dx=1.629852e-07 dV_dθ=-6.058776e-05 ||∇||=3.329434e+01 | Tr=0.7444] 
 84%|████████▎ | 334/400 [17:38<03:40,  3.34s/it, CE=6.784668e-01 H=6.784064e-01 dV_dx=1.629852e-07 dV_dθ=-6.058776e-05 ||∇||=3.329434e+01 | Tr=0.7444]
 84%|████████▎ | 334/400 [17:41<03:40,  3.34s/it, CE=6.735129e-01 H=6.734484e-01 dV_dx=-4.117088e-07 dV_dθ=-6.411299e-05 ||∇||=3.569114e+01 | Tr=0.7502]
 84%|████████▍ | 335/400 [17:41<03:26,  3.18s/it, CE=6.735129e-01 H=6.734484e-01 dV_dx=-4.117088e-07 dV_dθ=-6.411299e-05 ||∇||=3.569114e+01 | Tr=0.7502]
 84%|████████▍ | 335/400 [17:43<03:26,  3.18s/it, CE=6.350633e-01 H=6.349953e-01 dV_dx=-8.442881e-07 dV_dθ=-6.723726e-05 ||∇||=3.742641e+01 | Tr=0.7704]
 84%|████████▍ | 336/400 [17:43<03:11,  2.99s/it, CE=6.350633e-01 H=6.349953e-01 dV_dx=-8.442881e-07 dV_dθ=-6.723726e-05 ||∇||=3.742641e+01 | Tr=0.7704]
 84%|████████▍ | 336/400 [17:47<03:11,  2.99s/it, CE=6.157451e-01 H=6.156805e-01 dV_dx=-7.528091e-07 dV_dθ=-6.387123e-05 ||∇||=3.537893e+01 | Tr=0.7786]
 84%|████████▍ | 337/400 [17:47<03:11,  3.04s/it, CE=6.157451e-01 H=6.156805e-01 dV_dx=-7.528091e-07 dV_dθ=-6.387123e-05 ||∇||=3.537893e+01 | Tr=0.7786]
 84%|████████▍ | 337/400 [17:50<03:11,  3.04s/it, CE=5.612390e-01 H=5.611781e-01 dV_dx=1.805639e-06 dV_dθ=-6.270100e-05 ||∇||=3.401739e+01 | Tr=0.7889] 
 84%|████████▍ | 338/400 [17:50<03:10,  3.08s/it, CE=5.612390e-01 H=5.611781e-01 dV_dx=1.805639e-06 dV_dθ=-6.270100e-05 ||∇||=3.401739e+01 | Tr=0.7889]
 84%|████████▍ | 338/400 [17:53<03:10,  3.08s/it, CE=5.515349e-01 H=5.514585e-01 dV_dx=1.594204e-06 dV_dθ=-7.797577e-05 ||∇||=4.095092e+01 | Tr=0.7953]
 85%|████████▍ | 339/400 [17:53<03:14,  3.19s/it, CE=5.515349e-01 H=5.514585e-01 dV_dx=1.594204e-06 dV_dθ=-7.797577e-05 ||∇||=4.095092e+01 | Tr=0.7953]
 85%|████████▍ | 339/400 [17:56<03:14,  3.19s/it, CE=5.343397e-01 H=5.342707e-01 dV_dx=1.569911e-06 dV_dθ=-7.064076e-05 ||∇||=3.712233e+01 | Tr=0.7955]
 85%|████████▌ | 340/400 [17:56<03:00,  3.00s/it, CE=5.343397e-01 H=5.342707e-01 dV_dx=1.569911e-06 dV_dθ=-7.064076e-05 ||∇||=3.712233e+01 | Tr=0.7955]
 85%|████████▌ | 340/400 [17:59<03:00,  3.00s/it, CE=5.023240e-01 H=5.022657e-01 dV_dx=1.670726e-06 dV_dθ=-5.999969e-05 ||∇||=3.157800e+01 | Tr=0.8065]
 85%|████████▌ | 341/400 [17:59<02:54,  2.96s/it, CE=5.023240e-01 H=5.022657e-01 dV_dx=1.670726e-06 dV_dθ=-5.999969e-05 ||∇||=3.157800e+01 | Tr=0.8065]
 85%|████████▌ | 341/400 [18:01<02:54,  2.96s/it, CE=4.719795e-01 H=4.719347e-01 dV_dx=-2.186110e-06 dV_dθ=-4.267225e-05 ||∇||=2.420476e+01 | Tr=0.8381]
 86%|████████▌ | 342/400 [18:01<02:46,  2.87s/it, CE=4.719795e-01 H=4.719347e-01 dV_dx=-2.186110e-06 dV_dθ=-4.267225e-05 ||∇||=2.420476e+01 | Tr=0.8381]
 86%|████████▌ | 342/400 [18:04<02:46,  2.87s/it, CE=4.442817e-01 H=4.442380e-01 dV_dx=6.107350e-08 dV_dθ=-4.373012e-05 ||∇||=2.586414e+01 | Tr=0.8444] 
 86%|████████▌ | 343/400 [18:04<02:47,  2.94s/it, CE=4.442817e-01 H=4.442380e-01 dV_dx=6.107350e-08 dV_dθ=-4.373012e-05 ||∇||=2.586414e+01 | Tr=0.8444]
 86%|████████▌ | 343/400 [18:08<02:47,  2.94s/it, CE=4.451281e-01 H=4.450808e-01 dV_dx=-5.705123e-07 dV_dθ=-4.679100e-05 ||∇||=2.685167e+01 | Tr=0.8468]
 86%|████████▌ | 344/400 [18:08<02:48,  3.01s/it, CE=4.451281e-01 H=4.450808e-01 dV_dx=-5.705123e-07 dV_dθ=-4.679100e-05 ||∇||=2.685167e+01 | Tr=0.8468]
 86%|████████▌ | 344/400 [18:11<02:48,  3.01s/it, CE=4.620288e-01 H=4.619769e-01 dV_dx=9.280355e-07 dV_dθ=-5.278757e-05 ||∇||=2.944943e+01 | Tr=0.8347] 
 86%|████████▋ | 345/400 [18:11<02:48,  3.07s/it, CE=4.620288e-01 H=4.619769e-01 dV_dx=9.280355e-07 dV_dθ=-5.278757e-05 ||∇||=2.944943e+01 | Tr=0.8347]
 86%|████████▋ | 345/400 [18:14<02:48,  3.07s/it, CE=4.708401e-01 H=4.707796e-01 dV_dx=4.485784e-07 dV_dθ=-6.095342e-05 ||∇||=3.338044e+01 | Tr=0.8343]
 86%|████████▋ | 346/400 [18:14<02:46,  3.07s/it, CE=4.708401e-01 H=4.707796e-01 dV_dx=4.485784e-07 dV_dθ=-6.095342e-05 ||∇||=3.338044e+01 | Tr=0.8343]
 86%|████████▋ | 346/400 [18:17<02:46,  3.07s/it, CE=4.986444e-01 H=4.985773e-01 dV_dx=-5.337782e-09 dV_dθ=-6.711081e-05 ||∇||=3.623608e+01 | Tr=0.8283]
 87%|████████▋ | 347/400 [18:17<02:39,  3.00s/it, CE=4.986444e-01 H=4.985773e-01 dV_dx=-5.337782e-09 dV_dθ=-6.711081e-05 ||∇||=3.623608e+01 | Tr=0.8283]
 87%|████████▋ | 347/400 [18:20<02:39,  3.00s/it, CE=5.612836e-01 H=5.612114e-01 dV_dx=4.734131e-07 dV_dθ=-7.271115e-05 ||∇||=3.988307e+01 | Tr=0.7951] 
 87%|████████▋ | 348/400 [18:20<02:38,  3.05s/it, CE=5.612836e-01 H=5.612114e-01 dV_dx=4.734131e-07 dV_dθ=-7.271115e-05 ||∇||=3.988307e+01 | Tr=0.7951]
 87%|████████▋ | 348/400 [18:23<02:38,  3.05s/it, CE=6.097016e-01 H=6.096327e-01 dV_dx=6.501744e-07 dV_dθ=-6.948203e-05 ||∇||=4.087090e+01 | Tr=0.7738]
 87%|████████▋ | 349/400 [18:23<02:43,  3.20s/it, CE=6.097016e-01 H=6.096327e-01 dV_dx=6.501744e-07 dV_dθ=-6.948203e-05 ||∇||=4.087090e+01 | Tr=0.7738]
 87%|████████▋ | 349/400 [18:26<02:43,  3.20s/it, CE=5.316982e-01 H=5.316353e-01 dV_dx=-6.092871e-07 dV_dθ=-6.221747e-05 ||∇||=3.790543e+01 | Tr=0.8065]
 88%|████████▊ | 350/400 [18:26<02:35,  3.11s/it, CE=5.316982e-01 H=5.316353e-01 dV_dx=-6.092871e-07 dV_dθ=-6.221747e-05 ||∇||=3.790543e+01 | Tr=0.8065]
 88%|████████▊ | 350/400 [18:29<02:35,  3.11s/it, CE=4.943416e-01 H=4.942870e-01 dV_dx=-7.375614e-07 dV_dθ=-5.386061e-05 ||∇||=3.287944e+01 | Tr=0.8219 Te/Cur=0.3945 Te/Exp=0.7812]
 88%|████████▊ | 351/400 [18:29<02:30,  3.07s/it, CE=4.943416e-01 H=4.942870e-01 dV_dx=-7.375614e-07 dV_dθ=-5.386061e-05 ||∇||=3.287944e+01 | Tr=0.8219 Te/Cur=0.3945 Te/Exp=0.7812]
 88%|████████▊ | 351/400 [18:32<02:30,  3.07s/it, CE=5.363860e-01 H=5.363130e-01 dV_dx=-5.347977e-07 dV_dθ=-7.243718e-05 ||∇||=3.890497e+01 | Tr=0.8151]                            
 88%|████████▊ | 352/400 [18:32<02:24,  3.01s/it, CE=5.363860e-01 H=5.363130e-01 dV_dx=-5.347977e-07 dV_dθ=-7.243718e-05 ||∇||=3.890497e+01 | Tr=0.8151]
 88%|████████▊ | 352/400 [18:35<02:24,  3.01s/it, CE=5.548753e-01 H=5.547840e-01 dV_dx=-6.373422e-07 dV_dθ=-9.068383e-05 ||∇||=4.852816e+01 | Tr=0.8069]
 88%|████████▊ | 353/400 [18:35<02:26,  3.11s/it, CE=5.548753e-01 H=5.547840e-01 dV_dx=-6.373422e-07 dV_dθ=-9.068383e-05 ||∇||=4.852816e+01 | Tr=0.8069]
 88%|████████▊ | 353/400 [18:39<02:26,  3.11s/it, CE=5.985329e-01 H=5.984435e-01 dV_dx=-2.504328e-06 dV_dθ=-8.688881e-05 ||∇||=4.563754e+01 | Tr=0.7839]
 88%|████████▊ | 354/400 [18:39<02:30,  3.27s/it, CE=5.985329e-01 H=5.984435e-01 dV_dx=-2.504328e-06 dV_dθ=-8.688881e-05 ||∇||=4.563754e+01 | Tr=0.7839]
 88%|████████▊ | 354/400 [18:42<02:30,  3.27s/it, CE=6.312109e-01 H=6.311071e-01 dV_dx=-1.562788e-06 dV_dθ=-1.023016e-04 ||∇||=5.504110e+01 | Tr=0.7620]
 89%|████████▉ | 355/400 [18:42<02:28,  3.29s/it, CE=6.312109e-01 H=6.311071e-01 dV_dx=-1.562788e-06 dV_dθ=-1.023016e-04 ||∇||=5.504110e+01 | Tr=0.7620]
 89%|████████▉ | 355/400 [18:46<02:28,  3.29s/it, CE=6.945688e-01 H=6.944669e-01 dV_dx=2.754532e-06 dV_dθ=-1.046385e-04 ||∇||=5.584354e+01 | Tr=0.7248] 
 89%|████████▉ | 356/400 [18:46<02:28,  3.37s/it, CE=6.945688e-01 H=6.944669e-01 dV_dx=2.754532e-06 dV_dθ=-1.046385e-04 ||∇||=5.584354e+01 | Tr=0.7248]
 89%|████████▉ | 356/400 [18:49<02:28,  3.37s/it, CE=8.551840e-01 H=8.550555e-01 dV_dx=1.117409e-06 dV_dθ=-1.296221e-04 ||∇||=6.690988e+01 | Tr=0.6787]
 89%|████████▉ | 357/400 [18:49<02:18,  3.21s/it, CE=8.551840e-01 H=8.550555e-01 dV_dx=1.117409e-06 dV_dθ=-1.296221e-04 ||∇||=6.690988e+01 | Tr=0.6787]
 89%|████████▉ | 357/400 [18:52<02:18,  3.21s/it, CE=8.710232e-01 H=8.708948e-01 dV_dx=-6.148781e-07 dV_dθ=-1.278869e-04 ||∇||=6.738340e+01 | Tr=0.6889]
 90%|████████▉ | 358/400 [18:52<02:18,  3.29s/it, CE=8.710232e-01 H=8.708948e-01 dV_dx=-6.148781e-07 dV_dθ=-1.278869e-04 ||∇||=6.738340e+01 | Tr=0.6889]
 90%|████████▉ | 358/400 [18:56<02:18,  3.29s/it, CE=7.315667e-01 H=7.314915e-01 dV_dx=5.287556e-07 dV_dθ=-7.561842e-05 ||∇||=3.983518e+01 | Tr=0.7284] 
 90%|████████▉ | 359/400 [18:56<02:16,  3.33s/it, CE=7.315667e-01 H=7.314915e-01 dV_dx=5.287556e-07 dV_dθ=-7.561842e-05 ||∇||=3.983518e+01 | Tr=0.7284]
 90%|████████▉ | 359/400 [18:59<02:16,  3.33s/it, CE=5.866572e-01 H=5.865930e-01 dV_dx=-1.229916e-06 dV_dθ=-6.304907e-05 ||∇||=3.324589e+01 | Tr=0.7875]
 90%|█████████ | 360/400 [18:59<02:10,  3.25s/it, CE=5.866572e-01 H=5.865930e-01 dV_dx=-1.229916e-06 dV_dθ=-6.304907e-05 ||∇||=3.324589e+01 | Tr=0.7875]
 90%|█████████ | 360/400 [19:02<02:10,  3.25s/it, CE=5.392254e-01 H=5.391620e-01 dV_dx=1.234235e-06 dV_dθ=-6.456209e-05 ||∇||=3.698425e+01 | Tr=0.8021] 
 90%|█████████ | 361/400 [19:02<02:08,  3.30s/it, CE=5.392254e-01 H=5.391620e-01 dV_dx=1.234235e-06 dV_dθ=-6.456209e-05 ||∇||=3.698425e+01 | Tr=0.8021]
 90%|█████████ | 361/400 [19:05<02:08,  3.30s/it, CE=5.092885e-01 H=5.092291e-01 dV_dx=2.793845e-06 dV_dθ=-6.218824e-05 ||∇||=3.534206e+01 | Tr=0.8201]
 90%|█████████ | 362/400 [19:05<02:04,  3.27s/it, CE=5.092885e-01 H=5.092291e-01 dV_dx=2.793845e-06 dV_dθ=-6.218824e-05 ||∇||=3.534206e+01 | Tr=0.8201]
 90%|█████████ | 362/400 [19:09<02:04,  3.27s/it, CE=4.608895e-01 H=4.608384e-01 dV_dx=1.292715e-06 dV_dθ=-5.232911e-05 ||∇||=2.990828e+01 | Tr=0.8399]
 91%|█████████ | 363/400 [19:09<02:01,  3.28s/it, CE=4.608895e-01 H=4.608384e-01 dV_dx=1.292715e-06 dV_dθ=-5.232911e-05 ||∇||=2.990828e+01 | Tr=0.8399]
 91%|█████████ | 363/400 [19:12<02:01,  3.28s/it, CE=4.660693e-01 H=4.660080e-01 dV_dx=1.402377e-06 dV_dθ=-6.270329e-05 ||∇||=3.636025e+01 | Tr=0.8468]
 91%|█████████ | 364/400 [19:12<01:53,  3.16s/it, CE=4.660693e-01 H=4.660080e-01 dV_dx=1.402377e-06 dV_dθ=-6.270329e-05 ||∇||=3.636025e+01 | Tr=0.8468]
 91%|█████████ | 364/400 [19:15<01:53,  3.16s/it, CE=4.561076e-01 H=4.560379e-01 dV_dx=-4.963236e-07 dV_dθ=-6.920272e-05 ||∇||=3.726013e+01 | Tr=0.8409]
 91%|█████████▏| 365/400 [19:15<01:53,  3.26s/it, CE=4.561076e-01 H=4.560379e-01 dV_dx=-4.963236e-07 dV_dθ=-6.920272e-05 ||∇||=3.726013e+01 | Tr=0.8409]
 91%|█████████▏| 365/400 [19:18<01:53,  3.26s/it, CE=4.785825e-01 H=4.785029e-01 dV_dx=1.572565e-06 dV_dθ=-8.112525e-05 ||∇||=4.121212e+01 | Tr=0.8271] 
 92%|█████████▏| 366/400 [19:18<01:50,  3.25s/it, CE=4.785825e-01 H=4.785029e-01 dV_dx=1.572565e-06 dV_dθ=-8.112525e-05 ||∇||=4.121212e+01 | Tr=0.8271]
 92%|█████████▏| 366/400 [19:21<01:50,  3.25s/it, CE=4.616489e-01 H=4.615768e-01 dV_dx=-1.421629e-06 dV_dθ=-7.068681e-05 ||∇||=3.694888e+01 | Tr=0.8313]
 92%|█████████▏| 367/400 [19:21<01:41,  3.07s/it, CE=4.616489e-01 H=4.615768e-01 dV_dx=-1.421629e-06 dV_dθ=-7.068681e-05 ||∇||=3.694888e+01 | Tr=0.8313]
 92%|█████████▏| 367/400 [19:24<01:41,  3.07s/it, CE=4.917139e-01 H=4.916435e-01 dV_dx=-4.257243e-07 dV_dθ=-6.999512e-05 ||∇||=3.855084e+01 | Tr=0.8221]
 92%|█████████▏| 368/400 [19:24<01:40,  3.13s/it, CE=4.917139e-01 H=4.916435e-01 dV_dx=-4.257243e-07 dV_dθ=-6.999512e-05 ||∇||=3.855084e+01 | Tr=0.8221]
 92%|█████████▏| 368/400 [19:27<01:40,  3.13s/it, CE=5.295379e-01 H=5.294654e-01 dV_dx=6.423107e-07 dV_dθ=-7.314638e-05 ||∇||=4.184999e+01 | Tr=0.8081] 
 92%|█████████▏| 369/400 [19:27<01:34,  3.06s/it, CE=5.295379e-01 H=5.294654e-01 dV_dx=6.423107e-07 dV_dθ=-7.314638e-05 ||∇||=4.184999e+01 | Tr=0.8081]
 92%|█████████▏| 369/400 [19:30<01:34,  3.06s/it, CE=5.815766e-01 H=5.814867e-01 dV_dx=9.855591e-08 dV_dθ=-8.998780e-05 ||∇||=5.120231e+01 | Tr=0.7744]
 92%|█████████▎| 370/400 [19:30<01:32,  3.08s/it, CE=5.815766e-01 H=5.814867e-01 dV_dx=9.855591e-08 dV_dθ=-8.998780e-05 ||∇||=5.120231e+01 | Tr=0.7744]
 92%|█████████▎| 370/400 [19:33<01:32,  3.08s/it, CE=7.302987e-01 H=7.301770e-01 dV_dx=7.357535e-07 dV_dθ=-1.223436e-04 ||∇||=6.466402e+01 | Tr=0.7414]
 93%|█████████▎| 371/400 [19:33<01:27,  3.02s/it, CE=7.302987e-01 H=7.301770e-01 dV_dx=7.357535e-07 dV_dθ=-1.223436e-04 ||∇||=6.466402e+01 | Tr=0.7414]
 93%|█████████▎| 371/400 [19:37<01:27,  3.02s/it, CE=9.861549e-01 H=9.860049e-01 dV_dx=-1.682013e-06 dV_dθ=-1.482962e-04 ||∇||=7.790724e+01 | Tr=0.6386]
 93%|█████████▎| 372/400 [19:37<01:28,  3.17s/it, CE=9.861549e-01 H=9.860049e-01 dV_dx=-1.682013e-06 dV_dθ=-1.482962e-04 ||∇||=7.790724e+01 | Tr=0.6386]
 93%|█████████▎| 372/400 [19:39<01:28,  3.17s/it, CE=9.756274e-01 H=9.755210e-01 dV_dx=-1.246638e-06 dV_dθ=-1.051870e-04 ||∇||=5.249765e+01 | Tr=0.6436]
 93%|█████████▎| 373/400 [19:39<01:22,  3.05s/it, CE=9.756274e-01 H=9.755210e-01 dV_dx=-1.246638e-06 dV_dθ=-1.051870e-04 ||∇||=5.249765e+01 | Tr=0.6436]
 93%|█████████▎| 373/400 [19:43<01:22,  3.05s/it, CE=7.788255e-01 H=7.787345e-01 dV_dx=2.558472e-06 dV_dθ=-9.355716e-05 ||∇||=4.783713e+01 | Tr=0.7194] 
 94%|█████████▎| 374/400 [19:43<01:23,  3.19s/it, CE=7.788255e-01 H=7.787345e-01 dV_dx=2.558472e-06 dV_dθ=-9.355716e-05 ||∇||=4.783713e+01 | Tr=0.7194]
 94%|█████████▎| 374/400 [19:46<01:23,  3.19s/it, CE=7.563979e-01 H=7.562837e-01 dV_dx=-6.782072e-07 dV_dθ=-1.135405e-04 ||∇||=6.040775e+01 | Tr=0.7336]
